16246,-4.0000,-0.0349
16251,4.0000,-0.0430
16256,4.0000,-1.3458
16261,4.0000,-0.5104
16266,4.0000,-0.2176
16271,4.0000,-0.1263
16276,4.0000,-0.0134
16281,4.0000,-0.0054
16286,4.0000,0.0027
16291,4.0000,0.0054
16296,4.0000,0.0107
16301,4.0000,0.0269
16306,4.0000,0.0161
16311,4.0000,0.0430
16316,4.0000,0.0081
16321,4.0000,0.0403
16326,4.0000,0.0188
16331,4.0000,0.0269
16336,4.0000,0.0242
16341,4.0000,0.0295
16346,4.0000,0.0242
16351,4.0000,0.0081
16356,4.0000,0.0403
16361,4.0000,0.0269
